"CCR5","CD11b","CD11c","CD127","CD14","CD16","CD163","CD19","CD206","CD25","CD3","CD33","CD34","CD4","CD45RO","CD45_NORM","CD45_TUM","CD56","CD64","CD66","CD8","CD80","CD86","CX3CR1","CXCR3_CD183","Ce140Di","Cisplatin1","Cisplatin2","Cs133Di","DNA1","DNA2","Er167Di","Eu151Di","Eu153Di","Event_length","Gd155Di","Gd157Di","HLA-DR","I127Di","La138Di","La139Di","Nd150Di","PD1","PDL1_CD274","Pm147Di","SampleID","Yb171Di","Yb172Di","Yb173Di","cellType","e131Di","Time"
3.406133,0.287723,2.905575,0.939060,1.048716,0.254111,0.732286,0.286037,0.023353,5.374770,1.402757,1.389723,2.277469,2.049028,0.896438,0.046760,2.838505,1.589543,1.559424,2.492636,0.000000,1.950753,4.353375,0.986586,2.100657,0.037936,1.082285,0.064159,0.000000,0.549266,0.553301,0.281356,0.000000,0.000000,2.230814,0.000000,0.715556,4.179493,0.000000,3.003013,0.000000,0.000000,0.232928,4.286627,0.000000,10.934607,0.158009,0.000000,0.000000,73.000000,0.000000,6.600375
2.638686,0.000000,4.414985,0.126734,0.480108,0.000000,0.376416,0.000000,0.000000,1.736067,0.000000,2.795205,0.760951,0.003408,0.000000,1.303947,2.615916,2.540546,0.996059,0.000000,0.000000,2.734517,4.648793,0.633093,2.651571,0.000000,0.000000,0.000000,0.000000,0.732358,1.114084,0.072861,0.000000,0.000000,1.818447,0.000000,1.355008,4.195083,0.000000,2.213171,0.000000,0.000000,0.006418,3.072751,0.000000,10.760491,0.000000,0.054336,0.000000,104.000000,0.000000,6.600389
2.177089,0.196933,4.450196,0.289816,2.700675,0.000000,0.972238,0.000000,1.795117,3.361416,0.000000,0.811389,2.371584,0.079385,0.916192,0.645404,2.884501,1.805973,1.034618,2.929857,0.000000,2.184298,1.721117,1.118138,2.120687,0.000000,0.000000,0.000000,0.000000,0.837491,0.275178,0.000000,0.000000,0.000000,2.187422,0.000000,0.529689,4.163957,0.000000,1.293800,0.000000,0.337108,0.066111,4.910771,0.000000,10.737129,0.000000,0.000000,0.127476,135.000000,0.487558,6.621558
3.029346,0.000000,3.743374,0.000000,2.280369,0.000000,0.102682,2.156286,0.917024,2.974790,0.000000,1.478885,1.218323,0.000000,0.683190,0.000000,2.997918,1.208281,0.492066,2.155010,0.021233,0.004392,2.222062,0.000000,2.346879,0.000000,0.731431,0.379904,0.000000,1.174495,0.658696,0.296411,0.000000,0.000000,2.045028,0.000000,0.000000,1.811192,0.328587,2.046567,0.000000,0.000000,0.552941,2.235497,0.000000,10.812409,0.000000,0.000000,0.000000,167.000000,0.000000,6.621759
3.083724,0.125405,4.219286,0.102714,0.467077,0.000000,0.000000,0.000000,0.000000,6.083144,0.090981,2.742626,1.181201,0.739085,0.450580,0.827071,3.198785,1.958394,1.270200,2.143614,0.188391,3.143997,5.597768,0.816488,1.914878,0.000000,0.000000,1.170069,0.000000,0.764598,0.589658,0.000000,0.000000,0.000000,2.312438,1.094430,1.736712,4.886014,0.386594,2.679014,0.028413,0.000000,0.591558,4.584324,0.000000,10.747074,0.262432,1.013973,0.028233,73.000000,0.000000,6.626752
3.664324,0.000000,5.327289,0.338971,2.302869,0.318015,1.825811,0.108847,0.413314,3.739724,0.114925,1.418605,1.491543,1.606589,1.670432,0.000000,3.089672,1.836253,0.555286,2.997124,0.042606,2.751505,4.469116,0.153982,2.322317,0.000000,1.425784,0.743940,0.053510,0.522829,1.116052,0.034782,0.190706,0.000000,2.800979,0.421971,1.680509,1.547273,0.000000,2.164161,0.000000,0.241771,1.053896,3.227608,0.000000,10.713954,0.000000,0.184623,0.040008,144.000000,0.000000,6.627219
3.142732,0.000000,5.658267,0.512327,1.591172,0.000000,0.006931,0.010664,0.027224,4.076171,0.086377,0.545700,0.000000,0.606966,2.271214,0.004086,3.557486,1.405626,1.326246,1.295589,0.313822,1.942801,5.286598,0.253649,2.377467,0.000000,0.000000,0.180363,0.000000,0.940471,0.487118,0.000000,0.000000,0.000000,2.585907,1.110305,1.191432,4.051311,0.000000,2.901662,0.000000,0.000000,0.976756,2.126608,0.000000,10.953793,0.000000,0.601318,0.000000,73.000000,0.489125,6.627868
3.668379,0.000000,4.705094,1.612451,2.227457,0.122249,0.671042,0.779161,0.172614,5.202663,0.169428,2.484519,1.082354,0.892814,2.440795,0.270058,3.648440,2.662442,1.709501,2.438838,0.000000,2.684868,4.807039,0.645110,3.289469,0.000000,0.804499,0.133950,0.000000,0.405312,0.961479,0.000000,0.000000,0.000000,2.644121,0.297508,1.077715,5.098831,0.000000,2.047343,0.236663,0.096276,0.495492,3.724154,0.000000,10.753408,0.470519,0.294049,0.997070,89.000000,0.550944,6.633696
2.963159,0.227107,4.368580,0.262087,1.767423,0.000000,0.000000,0.000000,1.162306,1.516721,0.737022,1.670646,2.203322,0.554046,0.536336,0.000000,2.497242,1.030447,0.912794,0.000000,0.000000,1.313799,3.425774,0.471609,2.480034,0.000000,0.000000,0.000000,0.000000,0.363383,1.251849,0.359118,0.000000,0.000000,1.992836,0.114509,0.491688,4.961669,0.000000,2.684309,0.000000,0.404025,0.126044,3.964208,0.000000,10.786421,0.000000,0.152642,0.063900,104.000000,0.056411,6.637338
0.000000,0.115008,5.970710,1.658490,4.811635,0.487534,1.934783,1.507219,0.532053,4.814221,0.000000,2.837515,0.202334,0.000000,2.565599,0.000000,4.582960,0.921196,2.695403,0.000000,0.066638,2.053451,3.759365,0.712865,0.205817,0.000000,0.922045,0.000000,0.000000,0.829397,1.305910,0.000000,0.000000,0.136991,2.644121,0.000000,0.804402,4.538951,0.000000,3.974135,0.000000,0.114467,0.548039,5.746973,0.055843,10.729305,0.000000,0.047159,0.000000,173.000000,0.000000,6.648335
3.640553,0.817632,5.856637,0.839039,3.800688,0.373241,1.462373,0.698362,2.670676,4.335025,0.254635,1.627544,1.727977,0.735258,1.728213,0.352319,3.898317,2.459258,2.410093,2.289854,0.000000,3.135430,2.539379,0.989948,3.212176,0.000000,0.534589,0.433753,0.000000,1.495044,1.054234,0.000000,0.000000,0.000000,2.094712,0.123166,0.060331,4.200616,0.000000,3.127412,0.000000,0.000000,0.865618,5.711565,0.000000,10.799601,0.000000,0.000000,0.114463,125.000000,0.000000,6.652730
0.000000,1.266356,4.662505,0.000000,3.532729,0.000000,0.230070,0.000000,0.988024,4.466825,0.000000,2.170363,0.189461,0.518181,2.352029,0.283855,4.040037,0.847543,0.340479,1.334840,0.000000,2.159320,3.069513,0.476894,0.872693,0.000000,0.000000,0.526104,0.000000,0.623690,1.429757,0.000000,0.000000,0.000000,2.230814,0.234519,0.341108,4.042774,0.000000,2.872988,0.000000,0.000000,0.071014,4.427128,0.000000,10.814129,0.070624,0.000000,0.000000,135.000000,0.000000,6.653523
0.992384,0.281207,4.324692,0.590658,4.022008,0.000000,0.675395,0.000000,0.952018,3.998443,0.751766,2.234550,0.000000,0.000000,1.279222,0.540326,3.129860,1.358026,1.793991,3.471193,0.000000,2.371951,3.439907,0.050425,0.722567,0.000000,0.000000,0.710074,0.000000,0.442073,0.452143,0.140731,0.000000,0.000000,2.350926,0.213754,0.503091,4.071265,0.659765,1.158514,0.000000,0.524191,0.007420,2.661096,0.000000,10.622233,0.000000,0.038705,0.016549,146.000000,0.000000,6.653860
1.843949,0.054260,3.241490,0.000000,1.048456,0.000000,0.816701,0.000000,1.128350,1.801060,0.000000,0.082167,0.195505,0.000000,1.086220,0.000000,2.267067,0.558507,0.000000,4.062193,0.000000,0.605007,0.585437,0.080944,1.113873,0.000000,0.631603,0.000000,0.000000,0.610561,0.585718,0.000000,0.000000,0.000000,2.350926,0.000000,0.000000,2.380164,0.125928,0.694201,0.000000,0.320518,0.000000,3.447956,0.000000,10.808995,0.000000,0.000000,0.000000,124.000000,0.000000,6.680349
3.867389,0.551028,4.961030,0.000000,1.582363,0.000769,2.031496,0.330856,0.947818,4.979605,0.388834,1.960722,0.961368,0.185116,1.761727,0.105982,3.911710,2.202335,1.920380,0.000000,0.096037,2.173005,2.830966,0.605550,2.934740,0.000000,0.845985,0.454207,0.000000,0.797735,0.675205,0.000000,0.000000,0.000000,2.312438,0.000000,0.000000,5.030694,0.000000,3.094035,0.091045,0.000000,0.000000,4.646263,0.000000,10.887021,0.000000,0.028805,0.637779,104.000000,0.000000,6.681416
2.237776,0.762816,4.502671,0.470886,2.555739,0.273373,1.023945,0.162758,0.000000,2.383609,0.289454,2.828673,1.733014,0.555603,1.794176,0.423259,4.212798,1.151397,0.650678,3.107020,0.000000,0.957793,1.955579,0.465258,2.611541,0.000000,0.991611,0.515116,0.000000,0.909788,1.475998,0.337959,0.000000,0.000000,2.699162,0.000000,0.466679,3.550048,0.000000,2.693783,0.000000,0.000000,0.713048,3.727612,0.000000,10.829778,0.000000,0.000000,0.000000,144.000000,0.272825,6.732902
0.989351,1.612736,4.905853,0.000000,2.730869,0.000000,0.686322,0.184720,0.415926,2.702182,0.000000,2.413470,0.000000,0.000000,1.894946,0.501613,3.862498,0.425459,2.004145,1.557951,0.180053,0.945709,2.377167,0.000000,0.023184,0.000000,0.453057,0.000000,0.000000,0.494995,0.781732,0.000000,0.000000,0.000000,2.776472,0.000000,0.000000,3.565609,0.501581,2.432494,0.000000,0.445873,0.638379,2.418436,0.000000,10.815785,0.193860,0.000000,0.000000,124.000000,0.000000,6.738604
3.433719,0.001902,5.131187,0.170121,1.364543,0.000000,0.233646,0.000000,0.840825,5.615712,0.155971,2.041965,2.795288,0.282597,1.365349,0.599265,3.226113,2.985016,1.275631,3.186309,0.509204,1.774649,3.304312,0.354063,2.544970,0.000000,0.821741,0.000000,0.000000,1.194584,0.684950,0.471315,0.000000,0.000000,2.524137,0.000000,0.000000,4.784005,0.000000,2.747363,0.000000,0.028992,0.713342,4.102497,0.000000,10.814686,0.000000,0.000000,0.035951,73.000000,0.290992,6.739179
3.156506,0.000000,4.659826,0.013770,0.559658,0.000000,0.000000,0.000000,1.500597,5.425642,0.540891,2.101012,0.566645,0.281289,0.525657,0.000000,3.518046,1.715224,0.153066,2.351270,0.410557,2.330226,4.034177,0.757959,2.051121,0.000000,0.000000,0.000000,0.000000,0.510976,0.222595,0.378797,0.000000,0.000000,2.491780,0.535357,0.167720,4.638557,0.078229,2.475303,0.000000,0.000000,0.421149,3.813984,0.000000,10.934671,0.000000,0.224303,0.259795,73.000000,0.000000,6.740685
3.540926,1.062445,5.308014,0.767075,1.304730,0.000000,0.666016,0.367758,2.951037,3.000809,0.374343,1.766557,2.218220,0.381815,1.637937,0.000000,3.601654,2.068524,1.212173,3.833083,0.000000,1.028714,3.401229,0.791158,2.178006,0.000000,0.236784,0.234107,1.265268,0.444287,1.360312,0.000000,0.174077,0.000000,2.350926,0.038811,0.264872,4.149182,0.000000,2.869814,0.000000,0.575117,0.050953,3.849317,0.000000,10.738759,0.000000,0.000000,0.062304,135.000000,0.000000,6.746734
2.792296,0.111562,5.299742,0.389903,1.823040,0.000000,0.597364,0.000000,2.641593,5.096092,0.438608,2.418147,3.154203,1.108265,0.975462,0.768606,3.950272,1.074432,0.403924,2.858823,0.000000,2.146503,4.155444,0.210687,2.261134,0.000000,0.913207,0.192174,0.000000,1.121657,1.007560,0.000000,0.000000,0.000000,2.555494,0.030663,0.423784,4.522072,0.000000,3.657851,0.000000,0.000000,0.270131,3.699735,0.004324,10.697115,0.061422,0.962858,0.138027,125.000000,0.000000,6.751638
1.656144,1.306381,4.555092,3.157445,1.366001,0.639322,3.376130,4.844914,1.823579,3.699095,0.578241,1.782358,0.479776,0.000000,0.744859,1.192645,4.191366,1.159711,1.090176,3.267254,0.413785,1.058510,2.256252,0.146136,2.098656,0.000000,1.316094,0.099336,0.000000,0.804648,1.603913,0.066349,0.000000,0.000000,2.893444,0.000000,0.725811,3.393701,0.000000,2.820815,0.000000,0.000000,0.307641,3.538743,0.000000,10.859654,0.000000,0.222601,0.000000,170.000000,0.000000,6.755199
3.554197,0.709721,6.298217,0.242460,2.976360,0.000000,1.832193,0.181483,1.832080,4.524994,0.130859,1.710670,2.867158,0.529665,2.308180,0.353592,4.738652,2.130965,1.050738,3.521982,0.253768,1.655439,4.327195,0.464514,3.116390,0.000000,0.437207,0.357876,0.000000,0.998850,1.039766,0.000000,0.352175,0.000000,2.524137,0.363316,0.179493,5.151714,0.000000,2.946429,0.000000,1.314814,0.730133,4.619164,0.000000,10.890157,0.416956,0.000000,0.558603,125.000000,0.000000,6.761610
2.502511,0.423336,5.601196,0.000000,3.763683,0.367238,0.030509,0.000000,1.459230,3.049717,0.004877,1.616170,1.258041,0.317348,0.000000,0.000000,3.684180,1.927833,0.864816,1.598846,0.709403,0.982782,3.922345,0.000000,1.991248,0.000000,1.002108,0.389230,0.000000,0.728469,1.154226,0.301678,0.000000,0.092127,2.230814,0.000000,0.836967,2.545442,0.000000,2.369096,0.000000,0.249162,0.276311,2.874404,0.000000,11.014851,0.000000,0.000000,0.000000,167.000000,0.356603,6.765836
1.896452,0.144817,4.831220,1.401121,1.148084,0.000000,0.498404,0.000000,1.326694,3.071854,0.366363,2.428370,1.642773,0.600039,1.813439,0.112750,3.391820,1.742548,1.036281,3.389430,0.000000,3.350552,4.906712,0.513121,2.460639,0.021718,0.244487,0.092252,0.000000,0.753423,0.909408,0.559693,0.000000,0.000000,2.800979,0.718376,1.333296,5.411543,1.115942,2.665641,0.000000,0.000000,0.106413,4.936461,0.000000,10.896572,0.000000,0.684144,0.164706,102.000000,0.000000,6.771079
2.021531,0.575385,3.429884,0.000000,1.636743,0.586027,0.868932,0.126723,0.555448,2.094426,0.167894,1.403640,0.653407,0.149066,1.108507,0.000000,4.046809,0.857473,0.823735,2.492548,0.000000,0.770202,1.802122,0.148107,0.337757,0.000000,1.349893,0.239737,0.000000,0.468725,1.555950,0.000000,0.000000,0.000000,2.187422,0.000000,0.000000,3.631498,0.000000,2.993266,0.000000,0.432247,0.127658,2.169433,0.000000,10.808810,0.000000,0.000000,0.175952,124.000000,0.000000,6.773682
3.554545,0.200476,4.634895,0.299377,0.878329,0.000000,0.815273,0.066237,0.483496,1.052593,0.000000,0.019016,2.380164,0.514777,1.805446,0.044552,4.338789,1.540434,1.723408,2.652118,0.063765,1.973419,2.491194,0.559567,2.071059,0.000000,1.344708,0.841620,0.000000,1.329040,1.989521,0.000000,0.143996,0.000000,2.350926,0.000000,0.252013,3.501158,0.000000,2.861589,0.000000,0.000000,0.368906,4.063572,0.063299,10.896556,0.000000,0.000000,0.026237,144.000000,0.000000,6.774123
1.847932,1.440019,4.480440,0.000000,2.773937,0.036084,0.800096,0.000000,1.825565,3.272652,0.116268,2.587358,1.388439,0.128550,1.273305,0.570373,3.383851,1.089981,0.177956,3.151212,0.000000,1.095854,3.669661,0.691004,1.491178,0.000000,1.353000,0.249440,0.000662,0.259104,0.483921,0.375418,0.000000,0.000000,2.350926,0.324258,0.352536,3.851927,0.064181,1.026463,0.000000,0.000000,0.133314,4.374089,0.000000,10.658777,0.041594,0.389639,0.000000,135.000000,0.000000,6.796010
2.270398,1.006744,5.151023,0.153056,2.382126,0.000000,0.684997,0.000000,1.601972,4.122517,0.326351,3.188075,0.518205,0.080953,1.184101,0.248025,3.905307,1.669016,1.184770,0.000000,0.000000,1.781175,3.989549,0.639392,2.048353,0.000000,0.697512,0.030880,0.000000,0.842732,0.626129,0.292618,0.000000,0.000000,2.230814,0.000000,0.601232,4.516625,0.000000,2.504354,0.000000,0.000000,0.169531,4.573443,0.000000,10.869829,0.000000,0.026306,0.000000,104.000000,0.000000,6.798398
1.831487,0.523951,6.422399,0.247545,3.487942,1.661614,3.843423,0.346279,1.240522,4.766073,0.021249,2.770324,0.000000,0.815245,2.886065,1.436421,4.960271,0.569175,1.809850,2.915774,0.126392,2.420410,4.428276,0.370112,0.448435,0.000000,1.275979,0.923419,0.000000,1.394584,0.626478,0.000000,0.000000,0.000000,1.683743,0.000000,0.918956,4.828515,0.239279,3.444115,0.000000,0.362278,0.035499,4.619122,0.000000,10.866800,0.060689,0.000000,0.226367,186.000000,0.000000,6.799901
1.338023,1.030942,4.339571,0.209611,2.697861,0.000000,0.181665,0.000000,1.370536,2.962246,0.136550,0.503482,0.000000,0.000000,1.531459,0.245676,4.295515,0.244499,1.742952,2.227636,0.000000,0.872448,1.958298,0.000000,0.000000,0.000000,1.128850,0.793451,0.000000,0.548972,1.032186,0.000000,0.000000,0.000000,2.142112,0.000000,0.000000,3.077054,0.848774,2.530176,0.000000,0.000000,0.627956,3.130926,0.186030,10.734246,0.000000,0.000000,0.522164,124.000000,0.000000,6.800972
1.639575,0.577106,4.480407,0.884330,3.217679,0.000000,2.181328,0.000000,0.897149,4.340250,1.154697,2.264617,0.000000,0.625758,2.208492,1.135347,3.697388,0.654407,1.634148,4.062706,0.029350,1.908295,3.431212,0.144149,0.872947,0.000000,0.043044,0.691512,0.000000,0.843359,2.002509,0.000000,0.000000,0.000000,3.179785,0.071873,0.125109,5.023261,0.139350,1.249861,0.000000,0.237387,0.813527,2.930535,0.000000,10.834388,0.221642,0.057060,0.145312,146.000000,0.029426,6.804649
2.997870,0.237426,4.418871,1.497690,0.589092,0.000000,0.844822,0.524792,0.520555,4.959032,0.138532,2.340111,2.257305,0.000000,0.683924,0.000000,3.329064,1.661350,1.519699,4.210630,0.015152,1.518621,3.371655,0.292374,1.997970,0.000000,0.000000,0.612313,0.000000,1.090828,1.727024,0.329383,0.000000,0.000000,3.017929,0.743260,0.488886,4.645783,1.166515,2.801664,0.000000,0.301716,0.205557,3.692344,0.000000,10.671801,0.160450,0.329891,0.081747,73.000000,0.000000,6.804866
2.726140,0.845114,3.930775,0.013526,2.662386,0.350283,0.267363,0.087722,0.913508,1.301228,0.000000,1.098709,0.601788,0.571112,1.322235,0.000000,2.632493,0.071107,1.146474,2.162624,0.000000,0.222051,2.100942,0.375364,2.052426,0.000000,0.649426,0.000000,0.000000,0.460924,0.997284,0.000000,0.000000,0.000000,1.879864,0.000000,0.070889,2.664759,0.000000,2.430832,0.000000,0.000000,0.108456,1.064518,0.000000,10.766435,0.000000,0.000000,0.000000,124.000000,0.330961,6.813187
3.038482,0.135370,3.890685,0.431160,1.149775,0.478558,0.313302,0.285959,0.155690,3.783973,1.010555,2.604897,0.986214,0.825552,0.332425,0.205605,3.247478,2.148784,0.439446,3.396348,0.495213,2.016911,4.886722,0.258556,2.799277,0.000000,1.415345,1.299358,0.000000,0.560025,0.628547,0.000000,0.000000,0.000000,2.893444,0.110966,1.971150,4.096575,0.000000,2.722414,0.000000,0.000000,0.501344,3.738245,0.000000,10.787994,0.102213,0.439547,0.146639,73.000000,0.689922,6.816267
0.634232,2.163589,4.903845,0.564403,3.548496,0.177667,0.043250,0.384643,2.232148,2.704384,0.748635,2.978875,0.475561,0.000000,0.964144,0.504520,4.387517,0.000000,1.643446,3.288188,0.000000,0.367011,2.785436,0.539899,0.000000,0.000000,1.206985,0.000000,0.000000,0.960106,1.654133,0.041303,0.000000,0.000000,2.585907,0.276383,0.163258,3.352273,0.228340,2.811408,0.000000,0.000000,0.509549,2.655201,0.000000,11.000377,0.000000,0.000000,0.021533,135.000000,0.834252,6.816796
1.562967,0.000000,4.357759,0.561401,3.204260,0.060106,0.000000,0.695817,1.896783,2.895507,0.000000,0.846860,0.756120,0.000000,0.103716,0.000000,2.719007,1.144100,0.100474,0.000000,0.053576,0.427530,2.818811,0.225978,1.721389,0.000000,0.679169,0.000000,0.000000,0.691343,0.451018,0.000000,0.000000,0.000000,2.230814,0.000000,0.000000,2.505968,0.000000,2.674744,0.000000,0.000000,0.339782,1.930872,0.000000,10.874516,0.000000,0.000000,0.175199,167.000000,0.091483,6.821601
2.573816,0.000000,3.917945,0.459757,0.008061,0.362829,0.000000,0.123518,0.000000,4.140559,0.334846,0.565903,0.113804,0.261877,0.557876,0.000000,2.771697,1.634121,0.553197,2.424385,0.000000,0.000000,2.801377,0.000000,0.805702,0.000000,0.963765,0.590759,0.000000,0.675396,0.806884,0.000000,0.000000,0.000000,1.753229,0.053834,0.350639,3.322486,0.000000,3.037982,0.000000,0.000000,0.566612,2.182909,0.000000,10.826838,0.151796,0.000000,0.000000,124.000000,0.000000,6.823183
3.176950,0.000000,5.296083,1.112462,3.159492,0.000000,0.298168,0.000000,0.000000,5.955422,0.000000,2.305038,1.788520,0.144801,1.941496,0.000000,4.462343,1.819908,0.723113,2.622553,0.047191,2.406296,4.818817,0.000000,2.190863,0.000000,0.691133,0.000000,0.000000,0.282190,1.409341,0.000000,0.000000,0.103103,2.458355,0.077292,1.394774,5.153437,0.371741,3.093302,0.000000,0.000000,0.286146,4.226950,0.000000,10.829021,0.000000,0.095746,0.108874,89.000000,0.000000,6.825604
3.614715,0.928379,4.402391,0.287356,1.986818,0.091723,0.321701,2.758625,1.402820,2.224176,0.000000,1.371082,0.418928,0.344102,1.818677,0.000000,4.175156,0.862622,1.629492,3.519318,0.085828,0.549853,3.113321,0.159869,2.151274,0.000000,1.436548,0.288181,0.000000,0.594268,0.658063,0.027129,0.000000,0.000000,2.458355,0.196629,0.082193,3.473741,0.328565,3.038569,0.000000,0.000000,0.000000,3.126253,0.000000,10.880633,0.000000,0.000000,0.000000,144.000000,0.000000,6.827379
2.038834,1.284286,5.509546,1.062415,4.224804,0.861318,1.570796,0.000000,0.702035,3.306351,0.009613,2.279312,0.339480,0.122832,2.527155,1.080218,4.153029,0.637857,1.550128,4.364302,0.000000,1.556880,3.811807,0.036625,1.420887,0.000000,1.091953,0.427102,0.000000,0.776056,1.495955,0.000000,0.231850,0.000000,2.871112,0.443523,0.769863,3.697853,0.244059,2.699870,0.000000,0.096814,0.515702,2.750690,0.000000,10.895437,0.000000,0.000000,0.000000,146.000000,0.000000,6.840312
3.845880,0.000000,5.061590,1.501341,3.655739,0.727268,1.773736,0.000000,1.764195,4.399228,0.117903,2.226999,2.495254,0.000000,2.321307,0.000000,4.110907,2.132321,2.042432,3.430119,0.870808,1.025810,3.562260,0.371147,3.069241,0.072741,0.809580,0.858091,0.000000,1.003449,0.842356,0.345587,0.000000,0.000000,2.824903,0.128820,1.335751,4.362443,0.000000,2.903733,0.000000,0.196993,1.263703,2.892910,0.000000,10.859292,0.000000,0.000000,0.000000,125.000000,0.340726,6.842467
3.222654,1.248792,4.515791,1.628807,1.907730,0.389536,0.595367,0.544278,0.253522,3.326554,0.000000,1.406390,1.947578,0.512935,1.732726,0.704332,3.132539,1.370837,0.777923,3.003471,0.000000,0.826389,0.936687,0.334256,2.169693,0.000000,1.067890,0.059725,0.000000,0.257508,0.471161,0.128789,0.000000,0.000000,2.458355,0.174052,0.253694,3.193055,0.227099,2.245816,0.000000,0.139109,0.271817,4.662252,0.000000,10.810472,0.000000,0.000000,0.376282,144.000000,0.385682,6.842492
1.947293,0.496002,4.937458,0.823085,2.980074,0.000000,1.169969,0.458736,1.713272,5.192038,0.408795,2.055753,0.000000,0.000000,1.111177,0.000000,4.554395,0.863355,0.119210,2.165767,0.158708,1.831058,4.373151,0.846991,1.431433,0.000000,0.000000,0.596755,0.000000,0.698560,0.541225,0.000000,0.135721,0.119567,2.585907,0.415887,1.105197,4.305219,0.279088,2.942060,0.000000,0.000000,0.789260,2.542918,0.558325,10.899625,0.093147,0.097089,0.000000,83.000000,0.000000,6.842802
2.439332,0.292600,6.042799,1.212137,3.875573,0.707029,2.746774,0.039950,1.028709,2.014904,0.051132,1.253228,0.328575,0.000000,1.838336,0.345914,3.720058,1.407616,0.573021,2.609311,0.000000,1.017132,2.737846,0.506181,0.945393,0.000000,0.859288,1.093010,0.000000,0.790167,1.092590,0.000000,0.000000,0.000000,2.524137,0.278308,0.897780,2.680937,0.534405,2.739732,0.177784,0.801620,1.302586,4.629755,0.000000,10.924215,0.000000,0.000000,0.000000,131.000000,0.000000,6.847634
3.428060,1.851346,5.580701,1.775797,1.992020,0.699180,0.840998,2.937794,0.430210,3.884844,0.103063,3.228494,2.132804,0.073787,1.156899,0.654916,3.812253,1.929314,1.804537,2.873545,0.000000,1.691701,4.808651,0.154816,3.261990,0.000000,1.399174,0.720575,0.000000,0.770110,0.938663,0.182978,0.000000,0.093532,2.615433,0.393249,0.549303,5.979627,0.000000,2.451751,0.000000,0.525238,0.837879,4.497448,0.000000,10.699481,0.000000,0.015692,0.833861,89.000000,0.453539,6.848749
3.118205,0.622059,4.233344,0.751299,2.224168,0.000000,0.971487,0.109635,1.457413,3.485083,0.000000,1.248224,2.064882,0.000000,1.507769,0.044992,3.670007,1.082090,1.174557,2.036606,0.000000,1.901252,0.937062,0.323195,2.226493,0.000000,0.024665,0.956420,0.000000,0.719024,0.651175,0.067748,0.154770,0.000000,2.388011,0.000000,0.000000,4.052091,0.000000,2.202019,0.000000,0.250207,0.103437,3.988090,0.000000,10.708011,0.000000,0.234641,0.000000,144.000000,0.000000,6.850668
0.689489,0.512019,4.089882,0.000000,1.023936,1.087806,0.646578,0.234096,1.181352,1.793769,0.000000,0.185374,0.000000,0.000000,1.001153,0.000000,2.350387,0.000000,1.277216,2.551761,0.000000,0.570981,1.507029,0.000000,0.468412,0.000000,1.284616,0.683961,0.000000,0.270944,0.372987,0.000000,0.000000,0.000000,2.388011,0.000000,0.000000,3.249779,0.004922,0.307604,0.000000,0.102839,0.218348,2.761178,0.000000,10.783859,0.000000,0.000000,0.000000,124.000000,0.000000,6.850988
2.477540,1.263937,5.209146,0.843475,2.343215,0.075916,0.910740,0.029166,0.516602,2.202191,0.103127,1.850364,0.866345,0.005395,0.464335,0.000000,3.356008,1.348258,1.425432,0.000000,0.175882,2.576258,3.335173,0.426520,2.381438,0.000000,0.000000,0.308345,0.000000,0.403716,0.490487,0.147735,0.000000,0.000000,2.388011,0.041768,0.307891,5.144634,0.260490,2.742954,0.000000,0.000000,0.969721,3.983140,0.000000,10.890094,0.000000,0.005298,0.346285,104.000000,0.000000,6.853590
